dataset,run_accession,sample_id,library_layout,fastq_count,mates_present,missing_mate,pairing_status,total_size_bytes,total_size_gib,local_paths
GSE93957,SRR5195628,GSM2465622,PAIRED,2,1;2,,complete_pair,14731845644,13.7201,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195628_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195628_2.fastq
GSE93957,SRR5195629,GSM2465623,PAIRED,2,1;2,,complete_pair,17995791784,16.759887,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195629_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195629_2.fastq
GSE93957,SRR5195630,GSM2465624,PAIRED,2,1;2,,complete_pair,18789291260,17.498891,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195630_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195630_2.fastq
GSE93957,SRR5195631,GSM2465625,PAIRED,2,1;2,,complete_pair,20784437740,19.357016,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195631_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195631_2.fastq
GSE93957,SRR5195632,GSM2465626,PAIRED,2,1;2,,complete_pair,26507370340,24.686912,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195632_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195632_2.fastq
GSE93957,SRR5195633,GSM2465627,PAIRED,2,1;2,,complete_pair,15365709192,14.310432,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195633_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195633_2.fastq
GSE93957,SRR5195634,GSM2465628,PAIRED,2,1;2,,complete_pair,12255906392,11.414202,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195634_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195634_2.fastq
GSE93957,SRR5195635,GSM2465629,PAIRED,2,1;2,,complete_pair,12580910540,11.716886,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195635_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195635_2.fastq
GSE93957,SRR5195636,GSM2465630,PAIRED,2,1;2,,complete_pair,14866673816,13.845669,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195636_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195636_2.fastq
GSE93957,SRR5195637,GSM2465631,PAIRED,2,1;2,,complete_pair,17555124904,16.349484,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195637_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195637_2.fastq
GSE93957,SRR5195638,GSM2465632,PAIRED,2,1;2,,complete_pair,11950080508,11.12938,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195638_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195638_2.fastq
GSE93957,SRR5195639,GSM2465633,PAIRED,2,1;2,,complete_pair,17286213932,16.099041,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195639_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195639_2.fastq
GSE93957,SRR5195640,GSM2465634,PAIRED,2,1;2,,complete_pair,14578206072,13.577012,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195640_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195640_2.fastq
GSE93957,SRR5195641,GSM2465635,PAIRED,2,1;2,,complete_pair,18204815276,16.954555,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195641_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195641_2.fastq
GSE93957,SRR5195642,GSM2465636,PAIRED,2,1;2,,complete_pair,15328349792,14.275638,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195642_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195642_2.fastq
GSE93957,SRR5195643,GSM2465637,PAIRED,2,1;2,,complete_pair,5576801040,5.193801,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195643_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195643_2.fastq
GSE93957,SRR5195644,GSM2465638,PAIRED,2,1;2,,complete_pair,13731843580,12.788776,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195644_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195644_2.fastq
GSE93957,SRR5195645,GSM2465639,PAIRED,2,1;2,,complete_pair,17363776312,16.171277,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195645_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195645_2.fastq
GSE93957,SRR5195646,GSM2465640,PAIRED,2,1;2,,complete_pair,9847577840,9.171272,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195646_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195646_2.fastq
GSE93957,SRR5195647,GSM2465641,PAIRED,2,1;2,,complete_pair,15842286156,14.754279,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195647_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195647_2.fastq
GSE93957,SRR5195648,GSM2465642,PAIRED,2,1;2,,complete_pair,12745684300,11.870344,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195648_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195648_2.fastq
GSE93957,SRR5195649,GSM2465643,PAIRED,2,1;2,,complete_pair,16867427592,15.709016,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195649_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195649_2.fastq
GSE93957,SRR5195650,GSM2465644,PAIRED,2,1;2,,complete_pair,18465548400,17.197382,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195650_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195650_2.fastq
GSE93957,SRR5195651,GSM2465645,PAIRED,2,1;2,,complete_pair,7643950228,7.118983,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195651_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195651_2.fastq
GSE93957,SRR5195652,GSM2465646,PAIRED,2,1;2,,complete_pair,10442898196,9.725707,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195652_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195652_2.fastq
GSE93957,SRR5195653,GSM2465647,PAIRED,2,1;2,,complete_pair,10635605800,9.90518,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195653_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195653_2.fastq
GSE93957,SRR5195654,GSM2465648,PAIRED,2,1;2,,complete_pair,15376668880,14.320639,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195654_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195654_2.fastq
GSE93957,SRR5195655,GSM2465649,PAIRED,2,1;2,,complete_pair,8349597812,7.776169,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195655_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195655_2.fastq
GSE93957,SRR5195656,GSM2465650,PAIRED,2,1;2,,complete_pair,7975862904,7.428101,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195656_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195656_2.fastq
GSE93957,SRR5195657,GSM2465651,PAIRED,2,1;2,,complete_pair,11526589692,10.734973,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195657_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195657_2.fastq
GSE93957,SRR5195658,GSM2465652,PAIRED,2,1;2,,complete_pair,14262174092,13.282685,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195658_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195658_2.fastq
GSE93957,SRR5195659,GSM2465653,PAIRED,2,1;2,,complete_pair,15666653312,14.590708,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195659_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195659_2.fastq
GSE93957,SRR5195660,GSM2465654,PAIRED,2,1;2,,complete_pair,15868291576,14.778498,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195660_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195660_2.fastq
GSE93957,SRR5195661,GSM2465655,PAIRED,2,1;2,,complete_pair,14183948020,13.209831,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195661_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195661_2.fastq
GSE93957,SRR5195662,GSM2465656,PAIRED,2,1;2,,complete_pair,29536013452,27.507556,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195662_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195662_2.fastq
GSE93957,SRR5195663,GSM2465657,PAIRED,2,1;2,,complete_pair,16311791532,15.19154,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195663_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195663_2.fastq
GSE93957,SRR5195664,GSM2465658,PAIRED,2,1;2,,complete_pair,16495169552,15.362324,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195664_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195664_2.fastq
GSE93957,SRR5195665,GSM2465659,PAIRED,2,1;2,,complete_pair,17197854632,16.01675,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195665_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195665_2.fastq
GSE93957,SRR5195666,GSM2465660,PAIRED,2,1;2,,complete_pair,17954848132,16.721755,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195666_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195666_2.fastq
GSE93957,SRR5195667,GSM2465661,PAIRED,2,1;2,,complete_pair,20902480308,19.466952,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195667_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195667_2.fastq
GSE93957,SRR5195668,GSM2465662,PAIRED,2,1;2,,complete_pair,12765102648,11.888428,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195668_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195668_2.fastq
GSE93957,SRR5195669,GSM2465663,PAIRED,2,1;2,,complete_pair,14297493628,13.315579,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195669_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195669_2.fastq
GSE93957,SRR5195670,GSM2465664,PAIRED,2,1;2,,complete_pair,16945227032,15.781472,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195670_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195670_2.fastq
GSE93957,SRR5195671,GSM2465665,PAIRED,2,1;2,,complete_pair,15758951392,14.676667,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195671_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195671_2.fastq
GSE93957,SRR5195672,GSM2465666,PAIRED,2,1;2,,complete_pair,20111362200,18.730166,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195672_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195672_2.fastq
GSE93957,SRR5195673,GSM2465667,PAIRED,2,1;2,,complete_pair,13820316308,12.871173,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195673_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195673_2.fastq
GSE93957,SRR5195674,GSM2465668,PAIRED,2,1;2,,complete_pair,29548207592,27.518913,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195674_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195674_2.fastq
GSE93957,SRR5195675,GSM2465669,PAIRED,2,1;2,,complete_pair,20164240192,18.779412,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195675_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195675_2.fastq
GSE93957,SRR5195676,GSM2465670,PAIRED,2,1;2,,complete_pair,19338116380,18.010024,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195676_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195676_2.fastq
GSE93957,SRR5195677,GSM2465671,PAIRED,2,1;2,,complete_pair,6707672112,6.247006,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195677_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195677_2.fastq
GSE93957,SRR5195678,GSM2465672,PAIRED,2,1;2,,complete_pair,14124232672,13.154217,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195678_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195678_2.fastq
GSE93957,SRR5195679,GSM2465673,PAIRED,2,1;2,,complete_pair,12246151004,11.405117,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195679_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195679_2.fastq
